product_id,product_name,category,brand,date,mrp,selling_price,discount_percent,platform,computed_discount,discount_mismatch,baseline_price_90d,mrp_inflation_ratio,discount_permanence_score,pre_sale_spike,price_volatility,mrp_volatility,days_listed,discount_vs_category,fraud_verdict,discount_round_flag,charm_pricing_flag,listing_age_anomaly,seller_trust_score,discount_gap_abs,high_discount_low_trust,price_drop_magnitude,cross_platform_mrp_gap,cross_platform_price_gap,fraud_score_composite
861,Maybelline_Lipstick_861,Beauty,Maybelline,2024-03-16,4685.55,2848.25,39.21,amazon,39.21,False,2901.505,1.6149,1.0,0.0435,0.031,0.4656,20,6.14,Suspicious,0,0,0,0.6293,0.0,0,0.0184,0.0,0.0,3.72
861,Maybelline_Lipstick_861,Beauty,Maybelline,2024-03-17,4655.86,2831.36,39.19,amazon,39.19,False,2901.505,1.6046,1.0,-0.0538,0.031,0.4656,21,6.12,Suspicious,0,0,0,0.6324,0.0,0,0.0242,0.0,0.0,3.63
861,Maybelline_Lipstick_861,Beauty,Maybelline,2024-03-18,7380.2,2900.71,60.7,amazon,60.7,False,2901.505,2.5436,1.0,0.705,0.031,0.4656,22,27.63,Fake,0,0,0,0.3507,0.0,1,0.0003,0.0,0.0,6.61
861,Maybelline_Lipstick_861,Beauty,Maybelline,2024-03-19,5115.96,2868.96,43.92,amazon,43.92,False,2901.505,1.7632,1.0,-0.0015,0.031,0.4656,23,10.85,Suspicious,0,0,0,0.5848,0.0,0,0.0112,0.0,0.0,3.82
861,Maybelline_Lipstick_861,Beauty,Maybelline,2024-03-20,4299.32,2888.87,32.81,amazon,32.81,False,2901.505,1.4818,1.0,-0.064,0.031,0.4656,24,-0.26,Suspicious,0,1,0,0.6692,0.0,0,0.0044,0.0,0.0,4.08
861,Maybelline_Lipstick_861,Beauty,Maybelline,2024-03-21,4452.09,2829.32,36.45,amazon,36.45,False,2901.505,1.5344,1.0,-0.1498,0.031,0.4656,25,3.38,Suspicious,0,0,0,0.6534,0.0,0,0.0249,0.0,0.0,3.54
861,Maybelline_Lipstick_861,Beauty,Maybelline,2024-03-22,4625.33,2850.81,38.37,amazon,38.37,False,2901.505,1.5941,1.0,0.0713,0.031,0.4656,26,5.3,Suspicious,0,0,0,0.6355,0.0,0,0.0175,0.0,0.0,3.74
861,Maybelline_Lipstick_861,Beauty,Maybelline,2024-03-23,4252.76,2819.03,33.71,amazon,33.71,False,2901.505,1.4657,1.0,-0.0924,0.031,0.4656,27,0.64,Suspicious,0,0,0,0.674,0.0,0,0.0284,0.0,0.0,3.46
861,Maybelline_Lipstick_861,Beauty,Maybelline,2024-03-24,5016.86,2816.06,52.76742206910449,amazon,43.87,True,2901.505,1.7291,1.0,0.0775,0.031,0.4656,28,10.8,Fake,0,0,0,0.595,8.9,0,0.0294,0.0,0.0,4.18
861,Maybelline_Lipstick_861,Beauty,Maybelline,2024-03-25,4562.11,2804.4,38.53,amazon,38.53,False,2901.505,1.5723,1.0,-0.3818,0.031,0.4656,29,5.46,Suspicious,0,0,0,0.6421,0.0,0,0.0335,0.0,0.0,3.59
861,Maybelline_Lipstick_861,Beauty,Maybelline,2024-03-26,4567.87,2785.37,39.02,amazon,39.02,False,2901.505,1.5743,1.0,-0.1071,0.031,0.4656,30,5.95,Suspicious,0,0,0,0.6415,0.0,0,0.04,0.0,0.0,3.59
861,Maybelline_Lipstick_861,Beauty,Maybelline,2024-03-27,4296.87,2706.97,37.0,amazon,37.0,False,2901.505,1.4809,1.0,-0.0006,0.031,0.4656,31,3.93,Suspicious,0,0,0,0.6695,0.0,0,0.067,0.0,0.0,3.48
862,Prestige_Mixer_862,Home,Prestige,2024-01-24,2141.21,1953.96,8.75,amazon,8.75,False,2093.53,1.0228,0.7667,0.0,0.0287,0.3325,0,-29.05,Genuine,0,0,0,0.8602,0.0,0,0.0667,0.0,0.0,2.22
862,Prestige_Mixer_862,Home,Prestige,2024-01-25,2322.83,1976.92,14.89,amazon,14.89,False,2093.53,1.1095,0.7667,0.0,0.0287,0.3325,1,-22.91,Genuine,0,0,0,0.8342,0.0,0,0.0557,0.0,0.0,2.32
862,Prestige_Mixer_862,Home,Prestige,2024-01-26,6588.8,2023.24,69.29,amazon,69.29,False,2093.53,3.1472,0.7667,0.0,0.0287,0.3325,2,31.49,Suspicious,0,0,1,0.267,0.0,1,0.0336,0.0,0.0,5.95
862,Prestige_Mixer_862,Home,Prestige,2024-01-27,6472.69,2057.59,68.21,amazon,68.21,False,2093.53,3.0918,0.7667,0.0,0.0287,0.3325,3,30.41,Suspicious,0,0,1,0.267,0.0,1,0.0172,0.0,0.0,5.88
862,Prestige_Mixer_862,Home,Prestige,2024-01-28,2319.04,2086.75,10.02,amazon,10.02,False,2093.53,1.1077,0.7667,0.0,0.0287,0.3325,4,-27.78,Genuine,0,0,0,0.8347,0.0,0,0.0032,0.0,0.0,2.32
862,Prestige_Mixer_862,Home,Prestige,2024-01-29,2344.99,2093.75,10.71,amazon,10.71,False,2093.53,1.1201,0.7667,0.0,0.0287,0.3325,5,-27.09,Genuine,0,0,0,0.831,0.0,0,-0.0001,0.0,0.0,2.33
862,Prestige_Mixer_862,Home,Prestige,2024-01-30,2271.58,2065.65,9.07,amazon,9.07,False,2093.53,1.085,0.7667,0.0,0.0287,0.3325,6,-28.73,Genuine,0,0,0,0.8415,0.0,0,0.0133,0.0,0.0,2.29
862,Prestige_Mixer_862,Home,Prestige,2024-01-31,2836.81,2065.1,27.2,amazon,27.2,False,2093.53,1.355,0.7667,0.3249,0.0287,0.3325,7,-10.6,Suspicious,0,0,0,0.7605,0.0,0,0.0136,0.0,0.0,3.2
862,Prestige_Mixer_862,Home,Prestige,2024-02-01,3667.96,2070.33,43.56,amazon,43.56,False,2093.53,1.752,0.7667,0.5791,0.0287,0.3325,8,5.76,Suspicious,0,0,0,0.6414,0.0,0,0.0111,0.0,0.0,4.13
862,Prestige_Mixer_862,Home,Prestige,2024-02-02,3592.05,2093.66,41.71,amazon,41.71,False,2093.53,1.7158,0.7667,-0.4548,0.0287,0.3325,9,3.91,Suspicious,0,0,0,0.6523,0.0,0,-0.0001,0.0,0.0,3.04
862,Prestige_Mixer_862,Home,Prestige,2024-02-03,4235.6,2124.08,49.85,amazon,49.85,False,2093.53,2.0232,0.7667,-0.3456,0.0287,0.3325,10,12.05,Suspicious,1,0,0,0.56,0.0,0,-0.0146,0.0,0.0,4.01
862,Prestige_Mixer_862,Home,Prestige,2024-02-04,2685.89,2110.39,21.43,amazon,21.43,False,2093.53,1.2829,0.7667,0.1582,0.0287,0.3325,11,-16.37,Suspicious,0,0,0,0.7821,0.0,0,-0.0081,0.0,0.0,2.81
862,Prestige_Mixer_862,Home,Prestige,2024-02-05,3083.38,2054.58,33.37,amazon,33.37,False,2093.53,1.4728,0.7667,0.3149,0.0287,0.3325,12,-4.43,Suspicious,0,0,0,0.7252,0.0,0,0.0186,0.0,0.0,3.32
862,Prestige_Mixer_862,Home,Prestige,2024-02-06,5149.97,2073.33,59.74,amazon,59.74,False,2093.53,2.4599,0.7667,1.2671,0.0287,0.3325,13,21.94,Fake,1,0,0,0.429,0.0,1,0.0096,0.0,0.0,6.92
862,Prestige_Mixer_862,Home,Prestige,2024-02-07,4149.46,2084.36,49.77,amazon,49.77,False,2093.53,1.982,0.7667,0.4627,0.0287,0.3325,14,11.97,Suspicious,1,0,0,0.5724,0.0,0,0.0044,0.0,0.0,4.79
862,Prestige_Mixer_862,Home,Prestige,2024-02-08,3337.39,2077.13,37.76,amazon,37.76,False,2093.53,1.5941,0.7667,-0.0901,0.0287,0.3325,15,-0.04,Suspicious,0,0,0,0.6888,0.0,0,0.0078,0.0,0.0,2.9
862,Prestige_Mixer_862,Home,Prestige,2024-02-09,4004.78,2093.4,47.73,amazon,47.73,False,2093.53,1.9129,0.7667,0.1149,0.0287,0.3325,16,9.93,Suspicious,0,0,0,0.5931,0.0,0,0.0001,0.0,0.0,3.49
862,Prestige_Mixer_862,Home,Prestige,2024-02-10,3040.48,2137.76,29.69,amazon,29.69,False,2093.53,1.4523,0.7667,-0.2822,0.0287,0.3325,17,-8.11,Genuine,1,0,0,0.7313,0.0,0,-0.0211,0.0,0.0,3.33
862,Prestige_Mixer_862,Home,Prestige,2024-02-11,6144.68,2114.66,65.59,amazon,65.59,False,2093.53,2.9351,0.7667,1.2878,0.0287,0.3325,18,27.79,Fake,0,0,0,0.2865,0.0,1,-0.0101,0.0,0.0,6.89
862,Prestige_Mixer_862,Home,Prestige,2024-02-12,3669.49,2092.65,42.97,amazon,42.97,False,2093.53,1.7528,0.7667,0.1901,0.0287,0.3325,19,5.17,Suspicious,0,0,0,0.6412,0.0,0,0.0004,0.0,0.0,3.43
862,Prestige_Mixer_862,Home,Prestige,2024-02-13,4154.99,2117.63,49.03,amazon,49.03,False,2093.53,1.9847,0.7667,-0.1932,0.0287,0.3325,20,11.23,Suspicious,0,0,0,0.5716,0.0,0,-0.0115,0.0,0.0,3.37
862,Prestige_Mixer_862,Home,Prestige,2024-02-14,2512.71,2119.09,15.66,amazon,15.67,False,2093.53,1.2002,0.7667,-0.3944,0.0287,0.3325,21,-22.13,Genuine,0,0,0,0.8069,0.01,0,-0.0122,0.0,0.0,2.43
862,Prestige_Mixer_862,Home,Prestige,2024-02-15,4107.84,2156.84,47.49,amazon,47.49,False,2093.53,1.9622,0.7667,0.2309,0.0287,0.3325,22,9.69,Suspicious,0,0,0,0.5783,0.0,0,-0.0302,0.0,0.0,3.75
862,Prestige_Mixer_862,Home,Prestige,2024-02-16,3829.46,2105.01,45.03,amazon,45.03,False,2093.53,1.8292,0.7667,-0.0438,0.0287,0.3325,23,7.23,Suspicious,1,0,0,0.6182,0.0,0,-0.0055,0.0,0.0,3.78
862,Prestige_Mixer_862,Home,Prestige,2024-02-17,3936.56,2082.11,47.11,amazon,47.11,False,2093.53,1.8803,0.7667,0.2947,0.0287,0.3325,24,9.31,Suspicious,0,0,0,0.6029,0.0,0,0.0055,0.0,0.0,3.77
862,Prestige_Mixer_862,Home,Prestige,2024-02-18,2779.24,2138.04,23.07,amazon,23.07,False,2093.53,1.3275,0.7667,-0.5477,0.0287,0.3325,25,-14.73,Genuine,0,0,0,0.7688,0.0,0,-0.0213,0.0,0.0,2.58
862,Prestige_Mixer_862,Home,Prestige,2024-02-19,3779.3,2167.08,42.66,amazon,42.66,False,2093.53,1.8052,0.7667,0.0299,0.0287,0.3325,26,4.86,Suspicious,0,0,0,0.6254,0.0,0,-0.0351,0.0,0.0,3.2
862,Prestige_Mixer_862,Home,Prestige,2024-02-20,2640.52,2193.42,16.93,amazon,16.93,False,2093.53,1.2613,0.7667,-0.3645,0.0287,0.3325,27,-20.87,Genuine,0,0,0,0.7886,0.0,0,-0.0477,0.0,0.0,2.5
862,Prestige_Mixer_862,Home,Prestige,2024-02-21,3521.34,2229.83,36.68,amazon,36.68,False,2093.53,1.682,0.7667,0.4014,0.0287,0.3325,28,-1.12,Suspicious,0,0,0,0.6624,0.0,0,-0.0651,0.0,0.0,3.72
862,Prestige_Mixer_862,Home,Prestige,2024-02-22,2923.15,2225.02,23.88,amazon,23.88,False,2093.53,1.3963,0.7667,-0.2884,0.0287,0.3325,29,-13.92,Genuine,0,0,0,0.7481,0.0,0,-0.0628,0.0,0.0,2.66
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-03,5380.34,3775.36,29.83,amazon,29.83,False,3941.29,1.3651,0.6957,0.0,0.0201,0.505,0,4.32,Suspicious,1,0,0,0.6885,0.0,0,0.0421,0.0,0.0,3.26
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-04,5652.52,3852.86,31.84,amazon,31.84,False,3941.29,1.4342,0.6957,0.0,0.0201,0.505,1,6.33,Suspicious,0,0,0,0.6677,0.0,0,0.0224,0.0,0.0,2.74
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-05,15395.92,3941.04,74.4,amazon,74.4,False,3941.29,3.9063,0.6957,0.0,0.0201,0.505,2,48.89,Fake,0,0,1,0.198,0.0,1,0.0001,0.0,0.0,6.89
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-06,5253.54,3961.08,24.6,amazon,24.6,False,3941.29,1.3329,0.6957,0.0,0.0201,0.505,3,-0.91,Suspicious,1,0,0,0.6981,0.0,0,-0.005,0.0,0.0,3.22
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-07,4767.07,3848.62,19.27,amazon,19.27,False,3941.29,1.2095,0.6957,0.0,0.0201,0.505,4,-6.24,Suspicious,0,0,0,0.7352,0.0,0,0.0235,0.0,0.0,2.48
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-08,4571.33,3945.68,13.69,amazon,13.69,False,3941.29,1.1599,0.6957,0.0,0.0201,0.505,5,-11.82,Suspicious,0,0,0,0.75,0.0,0,-0.0011,0.0,0.0,2.42
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-09,6073.13,3954.22,34.89,amazon,34.89,False,3941.29,1.5409,0.6957,0.0,0.0201,0.505,6,9.38,Suspicious,1,0,0,0.6357,0.0,0,-0.0033,0.0,0.0,3.47
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-10,9703.41,4023.43,64.96447912842565,amazon,58.54,True,3941.29,2.462,0.6957,0.8035,0.0201,0.505,7,33.03,Fake,0,0,0,0.3594,6.42,1,-0.0208,0.0,0.0,6.2
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-11,6242.05,4093.24,34.42,amazon,34.42,False,3941.29,1.5838,0.6957,0.1043,0.0201,0.505,8,8.91,Suspicious,0,0,0,0.6229,0.0,0,-0.0386,0.0,0.0,3.11
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-12,4974.28,4059.2,18.4,amazon,18.4,False,3941.29,1.2621,0.6957,-0.6769,0.0201,0.505,9,-7.11,Suspicious,0,0,0,0.7194,0.0,0,-0.0299,0.0,0.0,2.54
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-13,5210.09,4067.69,21.93,amazon,21.93,False,3941.29,1.3219,0.6957,-0.0083,0.0201,0.505,10,-3.58,Suspicious,0,0,0,0.7014,0.0,0,-0.0321,0.0,0.0,2.61
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-14,4537.18,4045.01,10.85,amazon,10.85,False,3941.29,1.1512,0.6957,-0.0482,0.0201,0.505,11,-14.66,Suspicious,0,0,0,0.7526,0.0,0,-0.0263,0.0,0.0,2.41
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-15,15729.4,3958.48,74.83,amazon,74.83,False,3941.29,3.9909,0.6957,2.4409,0.0201,0.505,12,49.32,Fake,1,0,0,0.198,0.0,1,-0.0044,0.0,0.0,8.78
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-16,5776.71,3931.1,31.95,amazon,31.95,False,3941.29,1.4657,0.6957,-0.0488,0.0201,0.505,13,6.44,Suspicious,0,0,0,0.6583,0.0,0,0.0026,0.0,0.0,2.78
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-17,5534.4,4007.33,27.59,amazon,27.59,False,3941.29,1.4042,0.6957,-0.4296,0.0201,0.505,14,2.08,Suspicious,0,0,0,0.6767,0.0,0,-0.0168,0.0,0.0,2.71
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-18,5053.83,4016.58,20.52,amazon,20.52,False,3941.29,1.2823,0.6957,-0.1904,0.0201,0.505,15,-4.99,Suspicious,0,0,0,0.7133,0.0,0,-0.0191,0.0,0.0,2.56
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-19,5178.77,3914.45,24.41,amazon,24.41,False,3941.29,1.314,0.6957,0.0411,0.0201,0.505,16,-1.1,Suspicious,0,0,0,0.7038,0.0,0,0.0068,0.0,0.0,2.67
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-20,4365.59,3885.56,11.0,amazon,11.0,False,3941.29,1.1077,0.6957,-0.1621,0.0201,0.505,17,-14.51,Suspicious,0,0,0,0.7657,0.0,0,0.0141,0.0,0.0,2.35
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-21,5610.82,3921.75,30.1,amazon,30.1,False,3941.29,1.4236,0.6957,0.2366,0.0201,0.505,18,4.59,Suspicious,1,0,0,0.6709,0.0,0,0.005,0.0,0.0,3.75
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-22,4724.67,3870.7,18.07,amazon,18.07,False,3941.29,1.1988,0.6957,-0.6996,0.0201,0.505,19,-7.44,Suspicious,0,0,0,0.7384,0.0,0,0.0179,0.0,0.0,2.46
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-23,5815.45,3930.77,32.41,amazon,32.41,False,3941.29,1.4755,0.6957,0.0067,0.0201,0.505,20,6.9,Suspicious,0,0,0,0.6554,0.0,0,0.0027,0.0,0.0,2.81
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-24,4314.5,3868.62,10.33,amazon,10.33,False,3941.29,1.0947,0.6957,-0.2204,0.0201,0.505,21,-15.18,Suspicious,0,0,0,0.7696,0.0,0,0.0184,0.0,0.0,2.34
863,Nivia_Cricket Bat_863,Sports,Nivia,2024-02-25,12334.56,3941.29,68.05,amazon,68.05,False,3941.29,3.1296,0.6957,1.4406,0.0201,0.505,22,42.54,Fake,0,0,0,0.198,0.0,1,0.0,0.0,0.0,7.16
864,SG_Football_864,Sports,SG,2024-02-21,1962.03,1567.54,20.11,amazon,20.11,False,1443.585,1.3591,0.9615,0.0,0.035,0.4206,0,-5.4,Suspicious,1,0,0,0.724,0.0,0,-0.0859,0.0,0.0,3.79
864,SG_Football_864,Sports,SG,2024-02-22,2094.41,1545.45,26.21,amazon,26.21,False,1443.585,1.4508,0.9615,0.0,0.035,0.4206,1,0.7,Suspicious,0,0,0,0.6965,0.0,0,-0.0706,0.0,0.0,3.3
864,SG_Football_864,Sports,SG,2024-02-23,1993.8,1531.69,39.59535986414498,amazon,23.18,True,1443.585,1.3811,0.9615,0.0,0.035,0.4206,2,-2.33,Suspicious,0,0,0,0.7174,16.42,0,-0.061,0.0,0.0,3.71
864,SG_Football_864,Sports,SG,2024-02-24,1740.77,1545.5,11.22,amazon,11.22,False,1443.585,1.2059,0.9615,0.0,0.035,0.4206,3,-14.29,Suspicious,0,0,0,0.77,0.0,0,-0.0706,0.0,0.0,3.01
864,SG_Football_864,Sports,SG,2024-02-25,5539.15,1521.24,83.97491041062528,amazon,72.54,True,1443.585,3.8371,0.9615,0.0,0.035,0.4206,4,47.03,Fake,0,0,1,0.2318,11.43,1,-0.0538,0.0,0.0,7.68
864,SG_Football_864,Sports,SG,2024-02-26,4987.07,1521.53,69.49,amazon,69.49,False,1443.585,3.4546,0.9615,0.0,0.035,0.4206,5,43.98,Fake,0,0,1,0.2318,0.0,1,-0.054,0.0,0.0,6.89
864,SG_Football_864,Sports,SG,2024-02-27,4339.5,1550.24,64.28,amazon,64.28,False,1443.585,3.0061,0.9615,0.0,0.035,0.4206,6,38.77,Fake,0,0,1,0.2318,0.0,1,-0.0739,0.0,0.0,6.35
864,SG_Football_864,Sports,SG,2024-02-28,4051.81,1524.76,62.37,amazon,62.37,False,1443.585,2.8068,0.9615,1.0651,0.035,0.4206,7,36.86,Fake,0,0,0,0.2897,0.0,1,-0.0562,0.0,0.0,7.31
864,SG_Football_864,Sports,SG,2024-02-29,3167.78,1488.67,53.01,amazon,53.01,False,1443.585,2.1944,0.9615,0.5125,0.035,0.4206,8,27.5,Fake,0,0,0,0.4734,0.0,0,-0.0312,0.0,0.0,5.1
864,SG_Football_864,Sports,SG,2024-03-01,4993.27,1456.96,78.74864481697065,amazon,70.82,True,1443.585,3.4589,0.9615,1.5044,0.035,0.4206,9,45.31,Fake,0,0,0,0.2318,7.93,1,-0.0093,0.0,0.0,8.32
864,SG_Football_864,Sports,SG,2024-03-02,4886.03,1442.53,70.48,amazon,70.48,False,1443.585,3.3847,0.9615,1.8068,0.035,0.4206,10,44.97,Fake,1,0,0,0.2318,0.0,1,0.0007,0.0,0.0,8.59
864,SG_Football_864,Sports,SG,2024-03-03,4207.06,1438.24,65.81,amazon,65.81,False,1443.585,2.9143,0.9615,-0.2405,0.035,0.4206,11,40.3,Fake,0,0,0,0.2575,0.0,1,0.0037,0.0,0.0,5.64
864,SG_Football_864,Sports,SG,2024-03-04,2973.0,1435.32,51.72,amazon,51.72,False,1443.585,2.0595,0.9615,-0.4039,0.035,0.4206,12,26.21,Fake,0,0,0,0.5139,0.0,0,0.0057,0.0,0.0,4.03
864,SG_Football_864,Sports,SG,2024-03-05,3072.17,1415.94,53.91,amazon,53.91,False,1443.585,2.1282,0.9615,-0.292,0.035,0.4206,13,28.4,Fake,0,0,0,0.4933,0.0,0,0.0192,0.0,0.0,4.11
864,SG_Football_864,Sports,SG,2024-03-06,4304.7,1405.87,67.34,amazon,67.34,False,1443.585,2.982,0.9615,0.0624,0.035,0.4206,14,41.83,Fake,0,0,0,0.2372,0.0,1,0.0261,0.0,0.0,5.84
864,SG_Football_864,Sports,SG,2024-03-07,4823.77,1437.63,70.2,amazon,70.2,False,1443.585,3.3415,0.9615,0.5228,0.035,0.4206,15,44.69,Fake,1,0,0,0.2318,0.0,1,0.0041,0.0,0.0,7.69
864,SG_Football_864,Sports,SG,2024-03-08,1989.11,1437.24,27.74,amazon,27.74,False,1443.585,1.3779,0.9615,-0.6016,0.035,0.4206,16,2.23,Suspicious,0,0,0,0.7184,0.0,0,0.0044,0.0,0.0,3.21
864,SG_Football_864,Sports,SG,2024-03-09,2009.78,1465.78,46.83165478554747,amazon,27.07,True,1443.585,1.3922,0.9615,-0.5887,0.035,0.4206,17,1.56,Suspicious,0,0,0,0.7141,19.76,0,-0.0154,0.0,0.0,3.82
864,SG_Football_864,Sports,SG,2024-03-10,1946.13,1435.02,26.26,amazon,26.26,False,1443.585,1.3481,0.9615,-0.5374,0.035,0.4206,18,0.75,Suspicious,0,0,0,0.7273,0.0,0,0.0059,0.0,0.0,3.18
864,SG_Football_864,Sports,SG,2024-03-11,1955.05,1469.52,24.83,amazon,24.83,False,1443.585,1.3543,0.9615,-0.3424,0.035,0.4206,19,-0.68,Suspicious,1,0,0,0.7255,0.0,0,-0.018,0.0,0.0,3.78
864,SG_Football_864,Sports,SG,2024-03-12,2147.67,1424.56,33.67,amazon,33.67,False,1443.585,1.4877,0.9615,-0.3009,0.035,0.4206,20,8.16,Suspicious,0,0,0,0.6854,0.0,0,0.0132,0.0,0.0,3.34
864,SG_Football_864,Sports,SG,2024-03-13,2050.4,1444.06,29.57,amazon,29.57,False,1443.585,1.4204,0.9615,-0.5237,0.035,0.4206,21,4.06,Suspicious,1,0,0,0.7056,0.0,0,-0.0003,0.0,0.0,3.86
864,SG_Football_864,Sports,SG,2024-03-14,2093.11,1435.95,31.4,amazon,31.4,False,1443.585,1.4499,0.9615,-0.5661,0.035,0.4206,22,5.89,Suspicious,0,0,0,0.6968,0.0,0,0.0053,0.0,0.0,3.3
864,SG_Football_864,Sports,SG,2024-03-15,2159.17,1443.11,33.16,amazon,33.16,False,1443.585,1.4957,0.9615,0.0855,0.035,0.4206,23,7.65,Suspicious,0,0,0,0.683,0.0,0,0.0003,0.0,0.0,3.51
864,SG_Football_864,Sports,SG,2024-03-16,1973.48,1428.43,27.62,amazon,27.62,False,1443.585,1.3671,0.9615,-0.0181,0.035,0.4206,24,2.11,Suspicious,0,0,0,0.7216,0.0,0,0.0105,0.0,0.0,3.2
864,SG_Football_864,Sports,SG,2024-03-17,1956.27,1389.19,28.99,amazon,28.99,False,1443.585,1.3551,0.9615,0.0052,0.035,0.4206,25,3.48,Suspicious,0,0,0,0.7252,0.0,0,0.0377,0.0,0.0,3.19
865,Nivia_Dumbbells_865,Sports,Nivia,2024-01-16,3709.99,3360.36,9.42,amazon,9.42,False,3358.2200000000003,1.1047,0.25,0.0,0.0147,0.5257,0,-16.09,Genuine,0,0,0,0.7583,0.0,0,-0.0006,0.0,0.0,1.31
865,Nivia_Dumbbells_865,Sports,Nivia,2024-01-17,3695.77,3338.89,17.44665432048062,amazon,9.66,True,3358.2200000000003,1.1005,0.25,0.0,0.0147,0.5257,1,-15.85,Suspicious,0,0,0,0.7596,7.79,0,0.0058,0.0,0.0,1.54
865,Nivia_Dumbbells_865,Sports,Nivia,2024-01-18,3651.26,3404.92,6.75,amazon,6.75,False,3358.2200000000003,1.0873,0.25,0.0,0.0147,0.5257,2,-18.76,Genuine,0,0,0,0.7635,0.0,0,-0.0139,0.0,0.0,1.29
865,Nivia_Dumbbells_865,Sports,Nivia,2024-01-19,3588.7,3323.21,7.4,amazon,7.4,False,3358.2200000000003,1.0686,0.25,0.0,0.0147,0.5257,3,-18.11,Genuine,0,0,0,0.7691,0.0,0,0.0104,0.0,0.0,1.27
865,Nivia_Dumbbells_865,Sports,Nivia,2024-01-20,3597.48,3336.55,7.25,amazon,7.25,False,3358.2200000000003,1.0712,0.25,0.0,0.0147,0.5257,4,-18.26,Genuine,0,0,0,0.7684,0.0,0,0.0065,0.0,0.0,1.27
865,Nivia_Dumbbells_865,Sports,Nivia,2024-01-21,3563.39,3345.04,6.13,amazon,6.13,False,3358.2200000000003,1.0611,0.25,0.0,0.0147,0.5257,5,-19.38,Genuine,0,0,0,0.7714,0.0,0,0.0039,0.0,0.0,1.26
865,Nivia_Dumbbells_865,Sports,Nivia,2024-01-22,3506.91,3315.08,18.15139587448921,amazon,5.47,True,3358.2200000000003,1.0443,0.25,0.0,0.0147,0.5257,6,-20.04,Suspicious,0,0,0,0.7764,12.68,0,0.0128,0.0,0.0,1.62
865,Nivia_Dumbbells_865,Sports,Nivia,2024-01-23,3749.25,3377.47,9.92,amazon,9.92,False,3358.2200000000003,1.1164,0.25,0.0106,0.0147,0.5257,7,-15.59,Genuine,0,0,0,0.7548,0.0,0,-0.0057,0.0,0.0,1.34
865,Nivia_Dumbbells_865,Sports,Nivia,2024-01-24,3544.45,3356.08,5.31,amazon,5.31,False,3358.2200000000003,1.0555,0.25,-0.0409,0.0147,0.5257,8,-20.2,Genuine,0,0,0,0.7731,0.0,0,0.0006,0.0,0.0,1.25
865,Nivia_Dumbbells_865,Sports,Nivia,2024-01-25,3765.15,3391.44,9.93,amazon,9.93,False,3358.2200000000003,1.1212,0.25,0.0312,0.0147,0.5257,9,-15.58,Genuine,0,0,0,0.7534,0.0,0,-0.0099,0.0,0.0,1.39
865,Nivia_Dumbbells_865,Sports,Nivia,2024-01-26,3543.89,3327.88,6.1,amazon,6.1,False,3358.2200000000003,1.0553,0.25,-0.0125,0.0147,0.5257,10,-19.41,Genuine,0,0,0,0.7731,0.0,0,0.009,0.0,0.0,1.25
865,Nivia_Dumbbells_865,Sports,Nivia,2024-01-27,3547.13,3348.87,5.59,amazon,5.59,False,3358.2200000000003,1.0563,0.25,-0.014,0.0147,0.5257,11,-19.92,Genuine,0,0,0,0.7728,0.0,0,0.0028,0.0,0.0,1.25
865,Nivia_Dumbbells_865,Sports,Nivia,2024-01-28,3688.42,3424.39,7.16,amazon,7.16,False,3358.2200000000003,1.0983,0.25,0.0351,0.0147,0.5257,12,-18.35,Genuine,0,0,0,0.7602,0.0,0,-0.0197,0.0,0.0,1.37
865,Nivia_Dumbbells_865,Sports,Nivia,2024-01-29,3671.64,3468.37,5.54,amazon,5.54,False,3358.2200000000003,1.0933,0.25,0.047,0.0147,0.5257,13,-19.97,Genuine,0,0,0,0.7617,0.0,0,-0.0328,0.0,0.0,1.38
865,Nivia_Dumbbells_865,Sports,Nivia,2024-01-30,8052.69,3408.66,57.67,amazon,57.67,False,3358.2200000000003,2.3979,0.25,1.1478,0.0147,0.5257,14,32.16,Fake,0,0,0,0.3704,0.0,1,-0.015,0.0,0.0,5.24
