product_id,product_name,category,platform,mrp,selling_price,computed_discount,fraud_verdict,label_encoded,split,mrp_inflation_ratio,discount_permanence_score,pre_sale_spike,price_volatility,mrp_volatility,days_listed,discount_vs_category,seller_trust_score,discount_round_flag,charm_pricing_flag,listing_age_anomaly,discount_gap_abs,high_discount_low_trust,price_drop_magnitude,cross_platform_mrp_gap,cross_platform_price_gap,fraud_score_composite,platform_encoded,category_freq_encoded,mrp_inflation_ratio_scaled,discount_permanence_score_scaled,pre_sale_spike_scaled,price_volatility_scaled,mrp_volatility_scaled,days_listed_scaled,discount_vs_category_scaled,seller_trust_score_scaled,discount_round_flag_scaled,charm_pricing_flag_scaled,listing_age_anomaly_scaled,discount_gap_abs_scaled,high_discount_low_trust_scaled,price_drop_magnitude_scaled,cross_platform_mrp_gap_scaled,cross_platform_price_gap_scaled,fraud_score_composite_scaled,platform_encoded_scaled,category_freq_encoded_scaled
249,Puma_Shoes_249,Fashion,amazon,847.65,442.94,47.74,Suspicious,2,train,1.9801,1.0,-0.0114,0.0307,0.3442,32,2.89,0.5683,0,0,0,0.01,0,-0.0347,0.0,0.0,3.93,1,0.196,0.23910024993057488,1.0,0.1832137410305773,0.18008298755186722,0.5040884312537857,0.7931034482758621,0.42552471225457006,0.5110513390246755,0.0,0.0,0.0,0.0005017561465127949,0.0,0.3444940476190476,0.0,0.0,0.4110878661087866,1.0,0.20951428571428554
250,Samsung_Smartwatch_250,Electronics,amazon,5067.43,4307.38,15.0,Genuine,1,test,1.1911,0.8462,-0.1594,0.0101,0.2512,12,-14.37,0.8422,0,0,0,0.0,0,-0.0124,0.0,0.0,2.51,1,0.191,0.05651207997778396,0.8462,0.1462109658224367,0.009128630705394186,0.3632646880678376,0.10344827586206895,0.23076055066576395,0.8313647526605075,0.0,0.0,0.0,0.0,0.0,0.3998015873015873,0.0,0.0,0.2625523012552301,1.0,0.0666571428571423
251,Adidas_Shoes_251,Fashion,amazon,9490.12,3127.96,67.04,Fake,0,train,3.006,1.0,0.3218,0.0497,0.3417,32,22.19,0.2633,0,0,0,0.0,1,0.0092,0.0,0.0,6.33,1,0.196,0.47651115430898827,1.0,0.26651998899917495,0.3377593360995851,0.5003028467595397,0.7931034482758621,0.6433085082374181,0.15436791018594312,0.0,0.0,0.0,0.0,1.0,0.45337301587301587,0.0,0.0,0.6621338912133891,1.0,0.20951428571428554
252,Nivia_Football_252,Sports,amazon,4161.23,3708.37,10.88,Genuine,1,train,1.108,0.6875,-0.221,0.0171,0.0941,15,-14.63,0.93,0,0,0,0.0,0,0.0126,0.0,0.0,1.84,1,0.200667,0.03728131074701474,0.6875,0.1308098107358052,0.06721991701244814,0.1253785584494246,0.20689655172413796,0.22782667569397427,0.9340428020114606,0.0,0.0,0.0,0.0,0.0,0.4618055555555556,0.0,0.0,0.19246861924686193,1.0,0.3428571428571434
253,Puma_Jeans_253,Fashion,amazon,873.2,436.55,50.01,Fake,0,train,2.0976,1.0,-0.1941,0.0225,0.3557,32,5.16,0.5284,1,0,0,0.0,0,-0.0487,0.0,0.0,4.68,1,0.196,0.2662917708044062,1.0,0.13753531514863615,0.11203319502074688,0.5215021199273169,0.7931034482758621,0.45113969758519523,0.464390129809379,1.0,0.0,0.0,0.0,0.0,0.3097718253968254,0.0,0.0,0.48953974895397484,1.0,0.20951428571428554
254,Philips_Mixer_254,Home,amazon,2429.48,1444.72,40.53,Suspicious,2,train,1.4867,0.9375,-0.1608,0.0511,0.5039,31,2.73,0.6524,0,0,0,0.0,0,0.1159,0.0,0.0,3.38,1,0.223667,0.12491900398037581,0.9375,0.1458609395704678,0.34937759336099583,0.7459115687462144,0.7586206896551724,0.4237192507334687,0.609402409074962,0.0,0.0,0.0,0.0,0.0,0.7180059523809524,0.0,0.0,0.3535564853556485,1.0,1.0
255,Maybelline_Lipstick_255,Beauty,amazon,5449.56,3038.22,44.25,Suspicious,2,train,1.7476,0.8966,0.1839,0.0363,0.4846,28,11.18,0.5819,0,0,0,0.0,0,0.0257,0.0,0.0,3.9,1,0.188667,0.18529575118022779,0.8966,0.23204240318023853,0.22655601659751032,0.716686856450636,0.6551724137931034,0.5190701873166328,0.5269559115892878,0.0,0.0,0.0,0.0,0.0,0.49429563492063494,0.0,0.0,0.40794979079497906,1.0,0.0
256,Samsung_Headphones_256,Electronics,amazon,4320.2,3920.85,9.24,Genuine,1,train,1.0721,0.1333,-0.0315,0.0182,0.5772,14,-20.13,0.7475,0,0,0,0.0,0,0.027,0.0,0.0,1.05,1,0.191,0.02897343330556329,0.1333,0.17818836412730957,0.07634854771784233,0.8569049061175047,0.17241379310344823,0.16576393590611602,0.7206174716407439,0.0,0.0,0.0,0.0,0.0,0.4975198412698413,0.0,0.0,0.1098326359832636,1.0,0.0666571428571423
257,Prestige_Table_257,Home,amazon,1871.85,1389.38,25.78,Genuine,1,train,1.4371,0.4516,-0.1882,0.034,0.408,30,-12.02,0.7057,0,0,0,0.01,0,-0.0667,0.0,0.0,2.05,1,0.223667,0.11344071091363517,0.4516,0.13901042578193365,0.2074688796680498,0.6006965475469412,0.7241379310344829,0.25727826675693977,0.6717343000818617,0.0,0.0,0.0,0.0005017561465127949,0.0,0.26512896825396826,0.0,0.0,0.2144351464435146,1.0,1.0
258,Philips_Table_258,Home,amazon,2599.96,1464.19,43.68,Suspicious,2,train,1.6807,0.9474,0.2183,0.04,0.2943,18,5.88,0.6781,0,0,0,0.0,0,0.0535,0.0,0.0,3.78,1,0.223667,0.1698139405720634,0.9474,0.24064304822861715,0.2572614107883817,0.4285281647486372,0.3103448275862069,0.45926427443015116,0.6394573734066191,0.0,0.0,0.0,0.0,0.0,0.5632440476190477,0.0,0.0,0.3953974895397489,1.0,1.0
259,LG_Smartphone_259,Electronics,amazon,4422.67,3021.02,31.69,Genuine,1,train,1.407,0.9375,-0.3457,0.0341,0.2215,15,2.32,0.7893,0,0,0,0.0,0,0.0389,0.0,0.0,2.95,1,0.191,0.1064750532259558,0.9375,0.09963247243543266,0.20829875518672195,0.3182919442761962,0.20689655172413796,0.41909275558564657,0.7695006431996257,0.0,0.0,0.0,0.0,0.0,0.5270337301587302,0.0,0.0,0.30857740585774057,1.0,0.0666571428571423
260,Nivia_Cricket Bat_260,Sports,amazon,2027.16,970.91,52.1,Suspicious,2,train,2.1538,0.7667,-0.4636,0.0204,0.4946,29,26.59,0.456,0,0,0,0.01,0,-0.0316,0.0,0.0,3.76,1,0.200667,0.27929741738406,0.7667,0.07015526164462335,0.0946058091286307,0.7318291944276196,0.6896551724137931,0.6929587000677048,0.37972166998011936,0.0,0.0,0.0,0.0005017561465127949,0.0,0.3521825396825397,0.0,0.0,0.3933054393305439,1.0,0.3428571428571434
261,Nivia_Cricket Bat_261,Sports,amazon,3112.8,1382.66,55.58,Fake,0,val,2.2513,0.8,-0.3574,0.0352,0.5079,24,30.07,0.4214,0,0,0,0.0,1,0.0,0.0,0.0,4.57,1,0.200667,0.30186059427936696,0.8,0.0967072530439783,0.21742738589211616,0.751968503937008,0.5172413793103448,0.7322274881516587,0.3392585662495614,0.0,0.0,0.0,0.0,1.0,0.4305555555555556,0.0,0.0,0.4780334728033473,1.0,0.3428571428571434
262,Lakme_Lipstick_262,Beauty,amazon,5830.52,3900.84,33.1,Suspicious,2,val,1.3261,0.9737,-0.1479,0.0927,0.4953,37,0.03,0.704,0,0,0,0.0,0,0.1128,0.0,0.0,3.27,1,0.188667,0.08775340183282426,0.9737,0.14908618146360977,0.6946058091286307,0.7328891580860085,0.9655172413793103,0.3932520875648838,0.6697462285112852,0.0,0.0,0.0,0.0,0.0,0.7103174603174603,0.0,0.0,0.3420502092050209,1.0,0.0
263,SG_Cricket Bat_263,Sports,amazon,4979.36,4087.52,17.91,Genuine,1,train,1.2271,0.4615,-0.568,0.0185,0.3836,12,-7.6,0.7784,0,0,0,0.0,0,-0.0073,0.0,0.0,1.79,1,0.200667,0.06484309913912806,0.4615,0.04405330399779986,0.07883817427385892,0.5637492428831012,0.10344827586206895,0.307154141277364,0.756753596070635,0.0,0.0,0.0,0.0,0.0,0.41245039682539686,0.0,0.0,0.18723849372384938,1.0,0.3428571428571434
264,SG_Dumbbells_264,Sports,amazon,834.57,662.87,20.57,Genuine,1,train,1.3232,0.4,0.0335,0.029,0.1265,14,-4.94,0.8524,0,0,0,0.0,0,-0.051,0.0,0.0,1.51,1,0.200667,0.0870822919559382,0.4,0.19443958296872266,0.16597510373443983,0.17443973349485162,0.17241379310344823,0.33716993906567366,0.8432931820839669,0.0,0.0,0.0,0.0,0.0,0.30406746031746035,0.0,0.0,0.15794979079497906,1.0,0.3428571428571434
265,Maybelline_Lipstick_265,Beauty,amazon,5738.31,3854.3,32.83,Suspicious,2,train,1.5412,1.0,-0.1505,0.0533,0.4581,34,-0.24,0.6544,0,0,0,0.0,0,-0.0352,0.0,0.0,3.54,1,0.188667,0.13753124132185507,1.0,0.14843613270995326,0.36763485477178415,0.6765596608116293,0.8620689655172413,0.3902053712480253,0.6117413168050521,0.0,0.0,0.0,0.0,0.0,0.34325396825396826,0.0,0.0,0.3702928870292887,1.0,0.0
266,Puma_T-Shirt_266,Fashion,amazon,763.78,411.53,46.12,Suspicious,2,val,1.8538,1.0,-0.1791,0.0171,0.2333,9,1.27,0.6505,0,0,0,0.0,0,0.0012,0.0,0.0,3.65,1,0.196,0.20987225770619272,1.0,0.14128559641973149,0.06721991701244814,0.3361599030890369,0.0,0.40724441435341907,0.6071804467313764,0.0,0.0,0.0,0.0,0.0,0.43353174603174605,0.0,0.0,0.3817991631799163,1.0,0.20951428571428554
267,Prestige_Chair_267,Home,amazon,3763.17,1199.98,68.11,Fake,0,train,3.0533,0.8235,0.277,0.0242,0.301,16,30.31,0.2796,0,0,0,0.0,1,0.0264,0.0,0.0,5.83,1,0.223667,0.4874571878181988,0.8235,0.25531914893617025,0.12614107883817427,0.4386735311932162,0.24137931034482757,0.7349356804333107,0.17343000818617707,0.0,0.0,0.0,0.0,1.0,0.49603174603174605,0.0,0.0,0.6098326359832635,1.0,1.0
268,Prestige_Cookware_268,Home,amazon,2153.72,914.22,57.55,Fake,0,train,2.2672,1.0,0.0945,0.0402,0.3107,9,19.75,0.4956,0,0,0,0.0,0,0.0376,0.0,0.0,4.4,1,0.223667,0.3055401277422939,1.0,0.20969072680451034,0.2589211618257261,0.4533615990308903,0.0,0.6157752200406228,0.42603204303590225,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.0,0.0,0.46025104602510464,1.0,1.0
269,Maybelline_Facewash_269,Beauty,amazon,1801.52,1644.51,8.72,Genuine,1,train,1.0609,0.1,-0.0211,0.022,0.4466,9,-24.35,0.8031,0,0,0,0.0,0,0.0316,0.0,0.0,0.81,1,0.188667,0.026381560677589566,0.1,0.18078855914193565,0.10788381742738587,0.6591459721380981,0.0,0.11814488828706837,0.7856391065372471,0.0,0.0,0.0,0.0,0.0,0.5089285714285715,0.0,0.0,0.08472803347280335,1.0,0.0
270,Maybelline_Facewash_270,Beauty,amazon,12297.66,4243.97,65.49,Fake,0,train,2.8566,0.8,0.8299,0.0194,0.4571,29,32.42,0.2602,1,0,0,0.0,1,0.0142,0.0,0.0,7.32,1,0.188667,0.44193742478941034,0.8,0.3935545165887442,0.08630705394190871,0.675045427013931,0.6896551724137931,0.7587452042428345,0.15074260320430358,1.0,0.0,0.0,0.0,1.0,0.46577380952380953,0.0,0.0,0.7656903765690376,1.0,0.0
271,Philips_Mixer_271,Home,amazon,5064.51,3019.28,40.38,Suspicious,2,train,1.6601,1.0,-0.1184,0.0212,0.2966,22,2.58,0.6833,1,0,0,0.0,0,0.0103,0.0,0.0,4.09,1,0.223667,0.1650467462741831,1.0,0.15646173463009727,0.1012448132780083,0.4320109024833434,0.44827586206896547,0.4220266305574362,0.6455385335048532,1.0,0.0,0.0,0.0,0.0,0.4561011904761905,0.0,0.0,0.42782426778242677,1.0,1.0
272,Lakme_Lipstick_272,Beauty,amazon,7329.71,2804.05,61.74,Fake,0,train,2.5792,0.625,0.7412,0.0243,0.2465,15,28.67,0.4276,0,0,0,0.0,1,0.0133,0.0,0.0,5.56,1,0.188667,0.37774229380727586,0.625,0.3713778533390004,0.12697095435684644,0.35614778921865536,0.20689655172413796,0.7164296998420221,0.3465091802128406,0.0,0.0,0.0,0.0,1.0,0.4635416666666667,0.0,0.0,0.5815899581589957,1.0,0.0
273,SG_Dumbbells_273,Sports,amazon,6472.26,5005.24,22.67,Genuine,1,train,1.273,0.4118,0.0875,0.02,0.2538,16,-2.84,0.8166,0,0,0,0.0,0,0.0156,0.0,0.0,1.73,1,0.200667,0.07546514856984171,0.4118,0.20794059554466585,0.09128630705394192,0.3672016959418534,0.24137931034482757,0.3608666215301286,0.8014267337153549,0.0,0.0,0.0,0.0,0.0,0.46924603174603174,0.0,0.0,0.1809623430962343,1.0,0.3428571428571434
274,SG_Dumbbells_274,Sports,amazon,10016.64,4168.06,58.39,Suspicious,2,train,2.2823,0.68,0.0139,0.0357,0.4238,24,32.88,0.4458,0,0,0,0.0,1,0.0503,0.0,0.0,4.24,1,0.200667,0.30903452744607995,0.68,0.1895392154411581,0.2215767634854772,0.6246214415505754,0.5172413793103448,0.7639359061160009,0.3677932405566601,0.0,0.0,0.0,0.0,1.0,0.5553075396825398,0.0,0.0,0.4435146443514644,1.0,0.3428571428571434
275,Nivia_Cricket Bat_275,Sports,amazon,1015.28,813.54,19.87,Suspicious,2,train,1.1917,0.5833,0.0098,0.0257,0.3365,11,-5.64,0.8079,1,0,0,17.74,0,0.0451,0.0,0.0,3.13,1,0.200667,0.05665093029713969,0.5833,0.18851413856039204,0.13858921161825727,0.4924288310115082,0.06896551724137928,0.32927104491085535,0.7912524850894631,1.0,0.0,0.0,0.8901154039136979,0.0,0.5424107142857143,0.0,0.0,0.3274058577405857,1.0,0.3428571428571434
276,Nivia_Cricket Bat_276,Sports,amazon,6767.52,4510.25,33.35,Suspicious,2,test,1.5126,0.9714,0.1288,0.0525,0.4812,34,7.84,0.6537,0,0,0,0.0,0,-0.0081,0.0,0.0,3.7,1,0.200667,0.13091270943256506,0.9714,0.21826636997774834,0.3609958506224066,0.7115384615384616,0.8620689655172413,0.4813811780636425,0.6109226990995205,0.0,0.0,0.0,0.0,0.0,0.4104662698412699,0.0,0.0,0.38702928870292885,1.0,0.3428571428571434
277,Nivia_Dumbbells_277,Sports,amazon,1996.47,1772.83,11.2,Genuine,1,train,1.0782,0.5882,-0.1328,0.0283,0.3388,16,-14.31,0.841,0,0,0,0.0,0,0.0426,0.0,0.0,1.86,1,0.200667,0.030385078219013262,0.5882,0.15286146460984573,0.16016597510373443,0.4959115687462144,0.24137931034482757,0.23143759873617695,0.8299614080224534,0.0,0.0,0.0,0.0,0.0,0.5362103174603174,0.0,0.0,0.19456066945606695,1.0,0.3428571428571434
278,Nike_Shoes_278,Fashion,amazon,3040.47,1737.52,42.85,Genuine,1,train,1.6127,0.1818,-0.3935,0.0442,0.3984,21,-2.0,0.6568,0,0,0,0.0,0,0.0784,0.0,0.0,1.6,1,0.196,0.15407757104508013,0.1818,0.08768157611820887,0.29211618257261407,0.586159903089037,0.41379310344827586,0.37034529451591064,0.6145480060811601,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.16736401673640167,1.0,0.20951428571428554
279,Puma_Jeans_279,Fashion,amazon,9973.16,4568.32,54.19,Suspicious,2,train,2.1831,1.0,-0.0517,0.0201,0.2176,38,9.34,0.558,0,0,0,0.0,0,0.0,0.0,0.0,4.02,1,0.196,0.28607794131259845,1.0,0.17313798534890118,0.09211618257261411,0.3123864324651726,1.0,0.4983073798239675,0.4990059642147118,0.0,0.0,0.0,0.0,0.0,0.4305555555555556,0.0,0.0,0.42050209205020916,1.0,0.20951428571428554
280,Prestige_Table_280,Home,amazon,1646.78,1406.7,14.58,Genuine,1,test,1.1859,0.0714,0.0542,0.021,0.2604,13,-23.22,0.8401,0,0,0,0.0,0,-0.013,0.0,0.0,0.76,1,0.223667,0.05530871054336761,0.0714,0.19961497112283422,0.09958506224066391,0.37719563900666264,0.13793103448275862,0.13089596027984657,0.8289088995439129,0.0,0.0,0.0,0.0,0.0,0.3983134920634921,0.0,0.0,0.0794979079497908,1.0,1.0
281,Lakme_Perfume_281,Beauty,amazon,6953.8,3846.45,44.69,Suspicious,2,val,1.6977,1.0,0.1035,0.0333,0.3515,27,11.62,0.6501,1,0,0,0.0,0,0.0609,0.0,0.0,4.39,1,0.188667,0.17374803295380914,1.0,0.21194089556716755,0.20165975103734443,0.5151423379769836,0.6206896551724137,0.5240352064996614,0.6067126651853585,1.0,0.0,0.0,0.0,0.0,0.5815972222222223,0.0,0.0,0.459205020920502,1.0,0.0
282,Adidas_Shoes_282,Fashion,amazon,3657.98,1937.62,47.03,Suspicious,2,train,2.0908,1.0,-0.1914,0.0698,0.2773,34,2.18,0.5618,0,0,0,0.0,0,-0.1075,0.0,0.0,3.98,1,0.196,0.26471813385170795,1.0,0.1382103657774333,0.5045643153526971,0.40278619018776496,0.8620689655172413,0.4175129767546829,0.5034498889018828,0.0,0.0,0.0,0.0,0.0,0.1639384920634921,0.0,0.0,0.41631799163179917,1.0,0.20951428571428554
283,SG_Dumbbells_283,Sports,amazon,2999.98,2844.74,5.17,Suspicious,2,train,1.1027,0.2143,0.0109,0.0188,0.4785,13,-20.34,0.7778,0,0,0,6.7,0,-0.0456,0.0,0.0,1.39,1,0.200667,0.036054799592705744,0.2143,0.18878915918693903,0.08132780082987551,0.707450030284676,0.13793103448275862,0.16339426765967052,0.756051923751608,0.0,0.0,0.0,0.3361766181635725,0.0,0.3174603174603175,0.0,0.0,0.14539748953974893,1.0,0.3428571428571434
284,Maybelline_Perfume_284,Beauty,amazon,3039.95,2474.69,18.59,Genuine,1,test,1.1929,0.2143,0.0858,0.0277,0.3336,27,-14.48,0.8087,0,0,0,0.0,0,0.0289,0.0,0.0,1.26,1,0.188667,0.05692863093585121,0.2143,0.20751556366727505,0.15518672199170122,0.4880375529981829,0.6206896551724137,0.22951929587000677,0.7921880481814992,0.0,0.0,0.0,0.0,0.0,0.5022321428571429,0.0,0.0,0.1317991631799163,1.0,0.0
285,SG_Dumbbells_285,Sports,amazon,12988.01,3972.0,69.42,Suspicious,2,train,3.0889,0.3103,-0.0152,0.0621,0.5195,28,43.91,0.1922,0,0,0,0.0,1,0.0553,0.0,0.0,4.41,1,0.200667,0.49569564009997236,0.3103,0.18226366977523314,0.44066390041493775,0.7695336159903089,0.6551724137931034,0.8883999097269238,0.07121974038124199,0.0,0.0,0.0,0.0,1.0,0.5677083333333334,0.0,0.0,0.4612970711297071,1.0,0.3428571428571434
286,Philips_Table_286,Home,amazon,1081.52,987.78,8.67,Genuine,1,train,1.0574,0.125,-0.0286,0.0374,0.3099,23,-29.13,0.8588,0,0,0,0.0,0,0.0343,0.0,0.0,0.7,1,0.223667,0.025571600481347767,0.125,0.17891341850638798,0.2356846473029046,0.4521502119927317,0.4827586206896552,0.0642067253441661,0.850777686820255,0.0,0.0,0.0,0.0,0.0,0.515625,0.0,0.0,0.07322175732217573,1.0,1.0
287,Philips_Table_287,Home,amazon,3337.81,3066.91,8.12,Genuine,1,train,1.0905,0.05,-0.0404,0.0263,0.4117,19,-29.68,0.8082,0,0,0,0.0,0,-0.002,0.0,0.0,0.68,1,0.223667,0.0332315097658058,0.05,0.17596319723979298,0.14356846473029045,0.6062992125984252,0.3448275862068965,0.05800045136538029,0.7916033212489768,0.0,0.0,0.0,0.0,0.0,0.42559523809523814,0.0,0.0,0.07112970711297072,1.0,1.0
288,Lakme_Lipstick_288,Beauty,amazon,2739.94,2203.25,19.59,Genuine,1,train,1.2074,0.4286,0.0911,0.026,0.3461,13,-13.48,0.7993,1,0,0,0.0,0,0.0291,0.0,0.0,2.41,1,0.188667,0.06028418032028143,0.4286,0.20884066304972873,0.14107883817427383,0.5069654754694125,0.13793103448275862,0.2408034303768901,0.781195181850076,1.0,0.0,0.0,0.0,0.0,0.5027281746031746,0.0,0.0,0.252092050209205,1.0,0.0
289,Nike_Shoes_289,Fashion,amazon,2411.99,2156.49,10.59,Genuine,1,train,1.084,0.0,-0.0716,0.0188,0.0445,11,-34.26,0.957,0,0,0,0.0,0,0.0309,0.0,0.0,0.11,1,0.196,0.031727297972785395,0.0,0.1681626121959147,0.08132780082987551,0.0502725620835857,0.06896551724137928,0.006319115323854707,0.9656180563676762,0.0,0.0,0.0,0.0,0.0,0.5071924603174603,0.0,0.0,0.011506276150627614,1.0,0.20951428571428554
290,Nivia_Football_290,Sports,amazon,6123.17,1930.26,68.48,Fake,0,test,3.1353,0.5405,1.2959,0.0363,0.4653,36,42.97,0.2139,0,0,0,0.0,1,0.0116,0.0,0.0,6.75,1,0.200667,0.5064333981301491,0.5405,0.5100632547441059,0.22655601659751032,0.6874621441550576,0.9310344827586208,0.8777928232904535,0.096596889252719,0.0,0.0,0.0,0.0,1.0,0.45932539682539686,0.0,0.0,0.7060669456066946,1.0,0.3428571428571434
291,Prestige_Chair_291,Home,amazon,4687.11,2357.19,49.71,Fake,0,train,2.0557,1.0,0.2641,0.0232,0.3542,34,11.91,0.5416,1,0,0,0.0,0,-0.0338,0.0,0.0,5.1,1,0.223667,0.2565953901693974,1.0,0.25209390704302825,0.11784232365145225,0.5192307692307693,0.8620689655172413,0.5273076055066577,0.4798269208279733,1.0,0.0,0.0,0.0,0.0,0.3467261904761905,0.0,0.0,0.5334728033472803,1.0,1.0
292,Adidas_Jacket_292,Fashion,amazon,911.18,608.21,33.25,Genuine,1,test,1.5872,0.84,-0.2129,0.0612,0.2819,24,-11.6,0.7111,0,0,0,0.0,0,-0.0595,0.0,0.0,3.01,1,0.196,0.14817643247246137,0.84,0.13283496262219668,0.43319502074688787,0.4097516656571774,0.5172413793103448,0.26201760324983076,0.6780493509531048,0.0,0.0,0.0,0.0,0.0,0.28298611111111116,0.0,0.0,0.3148535564853556,1.0,0.20951428571428554
293,SG_Cricket Bat_293,Sports,amazon,4722.67,3115.73,34.03,Genuine,1,train,1.4987,0.5,0.2575,0.0201,0.3286,13,8.52,0.719,0,0,0,0.0,0,0.0113,0.0,0.0,2.6,1,0.200667,0.1276960103674905,0.5,0.2504437832837463,0.09211618257261411,0.4804663840096911,0.13793103448275862,0.48905438952832314,0.6872880364869606,0.0,0.0,0.0,0.0,0.0,0.45858134920634924,0.0,0.0,0.2719665271966527,1.0,0.3428571428571434
294,SG_Football_294,Sports,amazon,4580.34,3943.29,13.91,Genuine,1,val,1.1616,0.6364,-0.6037,0.0259,0.3453,10,-11.6,0.8134,0,0,0,0.0,0,0.0,0.0,0.0,2.09,1,0.200667,0.049685272609460374,0.6364,0.035127634572592936,0.14024896265560163,0.5057540884312538,0.03448275862068967,0.26201760324983076,0.7976844813472108,0.0,0.0,0.0,0.0,0.0,0.4305555555555556,0.0,0.0,0.21861924686192466,1.0,0.3428571428571434
295,Nike_T-Shirt_295,Fashion,amazon,6948.8,3032.72,56.36,Fake,0,test,2.2659,1.0,-0.1263,0.0136,0.3693,10,11.51,0.4725,0,0,0,0.0,0,0.0111,0.0,0.0,4.3,1,0.196,0.3052392853836897,1.0,0.15448658649398705,0.03817427385892115,0.5420956995760146,0.03448275862068967,0.5227939517039043,0.39901765875336215,0.0,0.0,0.0,0.0,0.0,0.4580853174603175,0.0,0.0,0.4497907949790795,1.0,0.20951428571428554
296,Adidas_T-Shirt_296,Fashion,amazon,4243.43,3269.05,22.96,Genuine,1,train,1.2394,0.7027,-0.3997,0.0739,0.3512,36,-21.89,0.7877,0,0,0,0.0,0,0.0452,0.0,0.0,2.34,1,0.196,0.0676895306859206,0.7027,0.08613145985948946,0.5385892116182571,0.5146880678376742,0.9310344827586208,0.14590385917400137,0.7676295170155537,0.0,0.0,0.0,0.0,0.0,0.5426587301587302,0.0,0.0,0.24476987447698742,1.0,0.20951428571428554
297,Lakme_Lipstick_297,Beauty,amazon,7886.69,5036.63,36.14,Suspicious,2,train,1.6135,1.0,-0.0598,0.034,0.3696,26,3.07,0.6681,0,0,0,0.0,0,-0.0304,0.0,0.0,3.52,1,0.188667,0.15426270480422105,1.0,0.1711128334625097,0.2074688796680498,0.5425499697153241,0.5862068965517242,0.42755585646580907,0.6277628347561689,0.0,0.0,0.0,0.0,0.0,0.3551587301587302,0.0,0.0,0.36820083682008364,1.0,0.0
298,Lakme_Lipstick_298,Beauty,amazon,5036.78,2839.68,43.62,Suspicious,2,train,1.5755,0.9211,-0.5895,0.039,0.4075,37,10.55,0.6644,0,0,0,0.0,0,0.1118,0.0,0.0,3.34,1,0.188667,0.14546885124502457,0.9211,0.0386779008425632,0.24896265560165973,0.5999394306480921,0.9655172413793103,0.5119611825772963,0.6234358554555023,0.0,0.0,0.0,0.0,0.0,0.7078373015873016,0.0,0.0,0.3493723849372385,1.0,0.0
299,Maybelline_Facewash_299,Beauty,amazon,6996.64,1604.92,77.06,Suspicious,2,test,4.6234,0.8438,-0.0724,0.0322,0.4927,31,43.99,0.2029,0,0,0,0.0,1,-0.0605,0.0,0.0,6.75,1,0.188667,0.8508053318522635,0.8438,0.16796259719478962,0.19253112033195016,0.7289521502119928,0.7586206896551724,0.8893026404874746,0.08373289673722373,0.0,0.0,0.0,0.0,1.0,0.28050595238095244,0.0,0.0,0.7060669456066946,1.0,0.0
300,Adidas_Jacket_300,Fashion,amazon,1590.61,887.83,44.18,Suspicious,2,train,1.5991,0.6471,-0.3249,0.0455,0.3684,33,-0.67,0.6729,0,0,0,0.0,0,0.1074,0.0,0.0,2.66,1,0.196,0.15093029713968342,0.6471,0.10483286246468485,0.3029045643153526,0.540732889158086,0.8275862068965518,0.38535319341006546,0.633376213308385,0.0,0.0,0.0,0.0,0.0,0.6969246031746033,0.0,0.0,0.27824267782426776,1.0,0.20951428571428554
301,SG_Football_301,Sports,amazon,1526.94,1148.01,24.82,Genuine,1,train,1.28,0.8,-0.7442,0.0233,0.4727,29,-0.69,0.7269,1,0,0,0.0,0,0.0377,0.0,0.0,3.37,1,0.200667,0.07708506896232531,0.8,0.0,0.11867219917012448,0.6986674742580254,0.6896551724137931,0.3851275107199278,0.6965267220208162,1.0,0.0,0.0,0.0,0.0,0.5240575396825398,0.0,0.0,0.35251046025104604,1.0,0.3428571428571434
302,Prestige_Table_302,Home,amazon,5065.46,2673.84,47.21,Suspicious,2,train,1.8819,0.9444,-0.364,0.0281,0.4184,35,9.41,0.5681,0,0,0,0.0,0,0.0066,0.0,0.0,3.77,1,0.223667,0.21637508099601965,0.9444,0.09505712928469635,0.15850622406639003,0.6164445790430043,0.896551724137931,0.4990972692394493,0.5108174482516665,0.0,0.0,0.0,0.0,0.0,0.4469246031746032,0.0,0.0,0.3943514644351464,1.0,1.0
303,Lakme_Lipstick_303,Beauty,amazon,4574.9,4123.07,9.88,Genuine,1,train,1.0565,0.1429,-0.0354,0.0317,0.5592,20,-23.19,0.7594,0,0,0,0.0,0,0.0479,0.0,0.0,1.04,1,0.188667,0.025363325002314197,0.1429,0.17721329099682476,0.18838174273858918,0.829648697758934,0.37931034482758624,0.13123448431505302,0.7345339726347795,0.0,0.0,0.0,0.0,0.0,0.5493551587301587,0.0,0.0,0.10878661087866108,1.0,0.0
304,Adidas_Jeans_304,Fashion,amazon,2995.47,1680.67,43.89,Suspicious,2,val,1.766,0.6579,0.1779,0.0169,0.3369,37,-0.96,0.6354,0,0,0,0.0,0,0.0092,0.0,0.0,3.17,1,0.196,0.1895538276404703,0.6579,0.2305422906718004,0.06556016597510372,0.49303452453058744,0.9655172413793103,0.3820807944030693,0.5895216933691966,0.0,0.0,0.0,0.0,0.0,0.45337301587301587,0.0,0.0,0.3315899581589958,1.0,0.20951428571428554
